sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA20357	0.148687	-0.023873	-0.011307	-0.011754	-0.016236	0.003928	-0.007232	0.015255	0.001167	0.001411
NA20359	0.223687	0.004620	-0.007886	0.001406	0.002402	-0.046831	0.011948	0.002944	-0.035856	0.006391
NA20362	0.191767	-0.017965	-0.007123	-0.006718	0.008605	-0.037214	0.019896	-0.005997	-0.026207	0.000813
NA20412	0.152353	-0.024852	-0.004591	-0.018857	-0.015393	0.006390	-0.002795	0.014768	-0.000881	0.011267
NA20502	-0.072031	-0.101089	-0.016995	-0.021631	0.000332	0.003223	0.000218	-0.004179	-0.002171	0.002856
NA20503	-0.061389	-0.087888	-0.009605	-0.025961	0.003332	-0.001720	0.008738	-0.005158	0.008483	-0.001637
NA20504	-0.073569	-0.091825	-0.035941	-0.061362	-0.000102	0.002054	0.000849	0.001317	-0.002102	0.001129
NA20505	-0.067483	-0.105646	-0.022985	-0.031064	0.002510	0.001032	0.000950	0.000441	0.001120	-0.001249
NA20506	-0.073040	-0.094459	-0.034406	-0.058029	0.000169	-0.003807	-0.001138	-0.000835	-0.002878	0.000185
NA20507	-0.071979	-0.082391	-0.036335	-0.017038	0.002869	0.001504	0.001550	-0.002246	0.000062	0.000426
NA20508	-0.074079	-0.095909	-0.030883	-0.027821	0.000257	0.007509	0.001597	-0.005816	-0.007257	0.001607
NA20509	-0.072931	-0.088166	-0.023122	-0.043772	0.002271	-0.001393	-0.002073	0.001063	0.000259	0.002639
NA20510	-0.070505	-0.099310	-0.042096	-0.043802	0.000606	0.002642	-0.003168	0.001903	-0.003909	0.003700
NA20511	-0.071343	-0.087676	-0.036218	-0.014601	0.001109	0.003518	0.004559	-0.002628	0.008549	0.001255
NA20512	-0.068798	-0.086107	-0.026590	-0.031145	0.000009	0.004972	0.000940	-0.001193	-0.001026	0.000337
NA20513	-0.064194	-0.094598	-0.030994	-0.044394	0.003159	0.001244	0.004103	-0.000746	-0.000247	-0.001701
NA20514	-0.074760	-0.093937	-0.022808	-0.045228	0.003290	0.003289	0.000128	-0.001866	0.004886	0.000321
NA20515	-0.072032	-0.103221	-0.045277	-0.057585	0.001773	0.000168	0.003104	-0.002101	0.002117	-0.000953
NA20516	-0.079002	-0.073449	-0.035890	-0.057284	0.000516	0.003493	-0.001601	-0.002007	0.000447	-0.007213
NA20517	-0.071560	-0.102378	-0.030729	-0.045335	-0.002820	-0.002272	-0.000656	0.000504	0.004068	0.001332
NA20518	-0.063227	-0.092722	-0.027223	-0.042423	0.001723	-0.000796	0.002107	0.005747	0.003606	0.003008
NA20519	-0.070206	-0.080462	-0.023310	-0.028015	0.002450	0.004867	0.001251	-0.000761	0.003952	-0.001904
NA20520	-0.068626	-0.099156	-0.021961	-0.037846	0.002751	0.004211	0.004652	-0.001488	0.001916	0.003916
NA20521	-0.058885	-0.092062	-0.037539	-0.039245	-0.002160	0.002990	0.005546	-0.002799	-0.001113	0.004501
NA20522	-0.068117	-0.079978	-0.027700	-0.036407	-0.001011	0.006844	0.003322	0.002988	-0.003340	0.004816
NA20524	-0.075477	-0.097972	-0.030237	-0.056472	-0.001722	-0.005045	-0.003470	-0.000596	0.001258	0.000117
NA20525	-0.069954	-0.087727	-0.031384	-0.023428	0.002642	0.002941	0.004932	0.001534	0.003464	0.001778
NA20527	-0.075376	-0.094205	-0.008222	-0.008307	-0.001754	0.001995	0.003589	0.002001	-0.001579	0.004565
NA20528	-0.072970	-0.098375	-0.028114	-0.032347	-0.004255	-0.001254	0.001429	0.002282	-0.000499	0.002134
NA20529	-0.069245	-0.103157	-0.030840	-0.064465	-0.004630	-0.000127	0.001675	-0.001998	0.005330	0.000291
NA20530	-0.064908	-0.099812	-0.033049	-0.067115	0.002957	-0.005246	-0.000168	-0.000899	0.004719	-0.002067
NA20531	-0.074414	-0.097161	-0.033942	-0.031125	-0.000546	-0.001688	0.008534	-0.003507	0.006000	-0.001695
NA20532	-0.066893	-0.100816	-0.045200	-0.031925	-0.000942	-0.006037	0.001513	-0.001053	0.002102	0.002739
NA20533	-0.072874	-0.091169	-0.025227	-0.017965	-0.000353	-0.004884	-0.001146	-0.002339	-0.000690	-0.000767
NA20534	-0.076426	-0.085015	-0.007797	-0.033215	-0.000696	0.002965	-0.002697	-0.003124	0.003557	0.000175
NA20535	-0.067460	-0.084065	-0.031949	-0.067513	0.001221	0.002433	-0.001616	0.002257	-0.002070	-0.000409
NA20536	-0.070987	-0.091849	-0.028082	-0.028132	-0.002752	-0.001058	0.002743	0.003147	-0.003221	0.003673
NA20538	-0.068803	-0.095552	-0.023485	-0.029443	-0.001872	-0.009337	0.000858	-0.001190	0.000415	0.002215
NA20539	-0.066799	-0.102347	-0.033638	-0.030858	-0.002698	0.006596	0.001094	0.001642	-0.003256	-0.001229
NA20540	-0.072380	-0.087123	-0.023116	-0.011975	0.003245	-0.001526	0.002539	-0.002535	0.000551	0.002099
NA20541	-0.066418	-0.087033	-0.036668	-0.070228	0.001389	-0.000313	0.001736	0.000116	0.002086	0.001452
NA20542	-0.067142	-0.092709	-0.042073	-0.034597	-0.001525	0.003627	0.001945	-0.002267	0.001535	-0.001900
NA20543	-0.072834	-0.098741	-0.037091	-0.032703	0.000279	0.002906	-0.003024	0.000998	-0.002414	0.001040
NA20544	-0.070216	-0.090964	-0.031137	-0.035865	-0.002480	0.001665	0.000233	-0.000369	0.000929	0.000726
NA20581	-0.074681	-0.088293	-0.038506	-0.061139	-0.003891	-0.000090	-0.002336	0.003885	-0.001702	-0.002302
NA20582	-0.070997	-0.083810	-0.025581	-0.050576	0.000647	0.001789	-0.000846	-0.001389	0.000296	-0.001660
NA20585	-0.065590	-0.088049	-0.033646	-0.066617	0.001958	-0.003192	0.000576	0.003642	-0.001888	0.002572
NA20586	-0.062575	-0.106595	-0.031643	-0.024148	0.006746	0.002469	0.009130	-0.003974	-0.003702	0.004132
NA20587	-0.069317	-0.097401	-0.032316	-0.046373	-0.002661	0.000565	0.003106	-0.000587	0.001739	-0.002099
NA20588	-0.056090	-0.085342	-0.031046	-0.033364	0.004171	0.005357	0.000807	0.000707	0.004111	0.005336
NA20589	-0.065542	-0.094114	-0.025952	-0.025421	0.002653	-0.000469	0.002471	0.001088	-0.002122	0.005949
NA20752	-0.068392	-0.085282	-0.031168	-0.060506	-0.001543	0.001079	0.001927	-0.000787	0.002093	0.000202
NA20753	-0.064558	-0.099933	-0.024250	-0.045427	0.000342	0.003509	0.000584	-0.001395	-0.001157	-0.000063
NA20754	-0.065576	-0.089117	-0.035474	-0.068099	-0.002870	0.000428	0.002865	-0.005961	-0.000620	0.003697
NA20755	-0.068587	-0.093795	-0.036214	-0.031071	0.002036	-0.004342	-0.000594	-0.003582	0.002747	0.001753
NA20756	-0.069889	-0.097517	-0.033061	-0.047421	-0.003415	-0.000528	0.001156	-0.002221	0.001743	0.000293
NA20757	-0.063925	-0.091393	-0.016424	-0.050669	0.000839	-0.008447	-0.004813	0.001337	-0.000025	-0.003106
NA20758	-0.068899	-0.084817	-0.026739	-0.059358	0.004325	-0.001257	0.000074	-0.001468	0.006082	-0.000185
NA20759	-0.069754	-0.085761	-0.014718	-0.050309	-0.001250	-0.000038	-0.000785	-0.004334	-0.001109	0.007421
NA20760	-0.070267	-0.088513	-0.031955	-0.037484	0.001287	0.000356	0.001236	-0.001705	0.001523	0.003221
NA20761	-0.076872	-0.095828	-0.033170	-0.037436	0.000030	-0.001053	0.002083	-0.002150	0.001359	0.001393
NA20762	-0.063922	-0.095423	-0.029057	-0.031307	0.003837	-0.003673	0.001329	-0.001286	-0.001208	-0.000494
NA20763	-0.061387	-0.076187	-0.039318	-0.060246	-0.004664	0.002754	0.000387	-0.000419	0.001428	0.004885
NA20764	-0.069236	-0.088648	-0.040566	-0.044328	-0.002402	-0.001019	0.003966	-0.000983	0.007269	-0.003816
NA20765	-0.063587	-0.082818	-0.036444	-0.040991	0.003875	-0.003292	0.001425	-0.003111	0.002296	-0.002160
NA20766	-0.066714	-0.100631	-0.035343	-0.039577	0.000875	0.001016	0.004295	-0.004805	0.001838	0.001500
NA20767	-0.071753	-0.090314	-0.030989	-0.042156	-0.001309	-0.006398	0.001355	0.000419	0.001701	0.004878
NA20768	-0.066935	-0.098899	-0.039349	-0.059006	-0.002311	-0.000728	0.000439	-0.000759	-0.000068	-0.002933
NA20769	-0.059718	-0.095192	-0.022973	-0.038183	-0.001593	0.002540	0.001735	0.000069	0.000276	0.004479
NA20770	-0.061556	-0.099287	-0.044683	-0.028579	0.002574	0.010874	-0.001084	-0.001650	-0.005965	0.000029
NA20771	-0.072825	-0.096523	-0.048258	-0.055651	-0.002034	0.002725	0.001910	-0.005258	-0.002027	0.005150
NA20772	-0.066806	-0.094472	-0.018954	-0.047492	-0.002544	0.002255	-0.000175	0.001824	0.000047	-0.000888
NA20773	-0.076641	-0.080775	-0.019023	-0.039444	-0.004676	0.000797	0.000243	-0.003167	0.003307	-0.002080
NA20774	-0.068656	-0.076482	-0.033951	-0.045588	-0.004892	0.005022	0.001345	-0.001649	-0.000111	0.004494
NA20775	-0.072051	-0.079702	-0.022243	-0.048877	-0.002434	0.001870	-0.006003	0.002459	-0.003986	0.001996
NA20778	-0.065210	-0.088689	-0.022967	-0.056584	-0.000088	0.001759	0.002732	0.000442	-0.003129	0.000455
NA20783	-0.066675	-0.106955	-0.022861	-0.039028	-0.002012	-0.000285	0.004099	-0.003244	0.000690	-0.000599
NA20785	-0.073371	-0.091989	-0.023436	-0.037715	0.002275	0.001696	0.000663	-0.000370	-0.002674	0.000752
NA20786	-0.069316	-0.100018	-0.049849	-0.033256	0.001279	0.002407	0.000701	0.001957	-0.003116	-0.004005
NA20787	-0.062669	-0.098794	-0.034243	-0.053066	0.002956	0.001003	-0.002670	0.000761	0.002373	0.000920
NA20790	-0.078429	-0.093514	-0.024051	-0.049777	-0.005096	-0.000165	-0.004350	0.003112	-0.002289	-0.002039
NA20792	-0.061437	-0.081332	-0.034912	-0.054337	0.001675	0.000724	0.001024	-0.002785	0.002959	-0.001150
NA20795	-0.066904	-0.088050	-0.040078	-0.047903	-0.002421	-0.000420	-0.000647	0.001980	0.003138	-0.000965
NA20796	-0.059497	-0.096295	-0.027813	-0.038382	0.003711	0.004958	0.003111	0.000700	-0.001914	0.006721
NA20797	-0.069728	-0.099833	-0.021540	-0.049528	0.000771	0.001084	-0.003134	-0.003534	-0.004829	0.002154
NA20798	-0.069682	-0.095446	-0.018860	-0.032162	-0.000055	-0.000235	0.000915	-0.003401	-0.000708	0.001895
NA20799	-0.075083	-0.087345	-0.030874	-0.073462	0.002398	-0.001409	-0.005201	0.002069	-0.003613	-0.000134
NA20800	-0.071785	-0.097313	-0.044679	-0.053055	0.000394	0.000412	0.001225	-0.000355	0.001643	-0.002355
NA20801	-0.058219	-0.100820	-0.029775	-0.053526	0.002029	-0.002419	0.000901	0.000779	0.000185	-0.000863
NA20802	-0.062879	-0.081770	-0.025666	-0.052878	-0.004521	-0.006918	-0.000221	-0.003132	-0.004279	0.004134
NA20803	-0.069903	-0.111866	-0.036290	-0.047803	0.003059	0.003090	0.003560	-0.001416	0.003744	0.003869
NA20804	-0.068839	-0.083333	-0.027602	-0.049776	0.001323	-0.002799	0.002914	-0.002192	0.000963	-0.001833
NA20805	-0.065880	-0.091850	-0.038240	-0.037166	-0.002979	-0.003578	0.004057	-0.000234	0.002254	0.000751
NA20806	-0.077182	-0.101624	-0.021491	-0.033946	-0.004822	0.000562	-0.002442	0.004820	0.000076	-0.002079
NA20807	-0.068483	-0.089844	-0.020888	-0.046580	-0.000146	-0.002952	0.004145	-0.001071	0.002770	-0.002377
NA20808	-0.072592	-0.099607	-0.032724	-0.053462	-0.000174	0.000041	-0.005456	0.000407	-0.005954	0.000493
NA20809	-0.064941	-0.095755	-0.022292	-0.054959	-0.000780	0.002445	0.002088	-0.002400	0.000264	0.000139
NA20810	-0.069145	-0.101509	-0.002984	-0.034786	0.002963	0.001641	0.005645	-0.004450	-0.001298	0.004205
NA20811	-0.063101	-0.088354	-0.023692	-0.017692	0.001126	0.001215	-0.001179	0.005231	0.000216	-0.002480
NA20812	-0.064292	-0.091647	-0.040305	-0.041150	0.002954	0.000081	-0.002043	-0.004584	-0.001815	-0.002783
NA20813	-0.059614	-0.085359	-0.031897	-0.035567	0.000882	0.000786	0.002735	-0.000946	-0.001303	0.002751
NA20814	-0.064619	-0.086085	-0.034569	-0.057282	-0.000097	0.003178	0.002097	0.000418	0.003528	-0.000706
NA20815	-0.072031	-0.082135	-0.028357	-0.038062	-0.000431	-0.000221	0.004795	-0.002147	0.005993	0.002966
NA20818	-0.080083	-0.096299	-0.031018	-0.045652	-0.000299	0.006090	0.003714	-0.000042	0.003285	0.001583
NA20819	-0.069031	-0.092838	-0.021515	-0.029518	0.002815	0.000098	-0.000582	0.003660	0.003394	0.000902
NA20821	-0.073137	-0.089285	-0.028724	-0.039924	-0.001713	0.001558	-0.001458	-0.004524	-0.004824	0.002362
NA20822	-0.063192	-0.091818	-0.026179	-0.056731	0.004535	-0.000256	-0.000715	-0.000219	-0.001673	-0.001607
NA20826	-0.067786	-0.098623	-0.029716	-0.057710	-0.000224	0.002028	0.002397	0.000700	-0.000925	0.000304
NA20827	-0.071048	-0.087339	-0.019887	-0.049534	-0.000502	0.005527	0.001381	0.000156	0.000166	0.000729
NA20828	-0.065299	-0.085428	-0.009819	-0.020141	-0.000209	0.004038	0.005533	-0.002596	-0.000673	0.002995
NA20832	-0.071710	-0.080625	-0.027860	-0.039764	0.000426	0.001804	0.001119	-0.002376	0.005876	-0.001043
NA20845	-0.080362	-0.035524	0.090242	0.046194	0.000497	-0.002069	0.000693	0.001255	0.003140	0.000865
NA20846	-0.077660	-0.049795	0.063341	0.021079	-0.000456	-0.004708	0.000596	-0.000313	0.001107	0.001766
NA20847	-0.079998	-0.044586	0.086865	0.010619	-0.000901	-0.000293	0.002037	-0.001482	0.001768	0.000349
NA20849	-0.067872	-0.024627	0.089905	0.029737	0.002760	0.001641	0.000402	-0.002044	0.001923	-0.004117
NA20850	-0.076228	-0.055104	0.059419	0.034422	-0.002087	0.004554	-0.001797	0.000848	-0.005549	-0.002030
NA20851	-0.070364	-0.035752	0.109927	0.031938	0.002136	0.000004	-0.000402	-0.004500	-0.004134	-0.002235
NA20852	-0.080246	-0.025806	0.069928	0.043332	-0.001050	-0.002052	-0.001413	-0.000219	0.000122	-0.000909
NA20853	-0.077545	-0.033735	0.118984	0.042120	-0.000246	0.000930	0.003341	-0.005963	0.003420	0.001020
NA20854	-0.079471	-0.034662	0.077751	0.022749	0.001607	0.000005	0.003906	0.001937	0.002106	0.002657
NA20856	-0.079267	-0.036405	0.079526	0.020738	0.001650	0.001200	0.000034	0.001145	0.004259	-0.003468
NA20858	-0.074237	-0.059219	0.023070	0.010840	0.002023	-0.001630	-0.000254	-0.001376	-0.001879	-0.000559
NA20859	-0.074303	-0.047145	0.084152	0.042443	0.001440	-0.000851	-0.000979	-0.000406	0.004701	-0.001590
NA20861	-0.079141	-0.029742	0.108666	0.038100	-0.001652	-0.004427	0.001227	0.002531	0.001697	-0.002321
NA20862	-0.073919	-0.043716	0.041402	0.036022	0.000224	-0.000119	0.000493	-0.002337	0.002475	-0.001397
NA20863	-0.082814	-0.024122	0.122710	0.040600	0.000240	0.001400	0.001352	0.003404	0.005142	-0.003651
NA20864	-0.074294	-0.033842	0.075670	0.003489	0.001265	-0.002267	-0.002966	0.000647	0.002042	-0.001105
NA20866	-0.073040	-0.057167	0.088564	0.024094	0.000059	0.001970	-0.001594	-0.004208	0.003617	-0.000673
NA20867	-0.074032	-0.029777	0.105527	0.021051	-0.000412	-0.003471	-0.000015	-0.000454	-0.003081	0.002607
NA20868	-0.079314	-0.041634	0.103860	0.042132	0.003139	-0.000379	0.000190	0.000972	-0.003836	-0.001923
NA20869	-0.073593	-0.022349	0.080959	0.029992	0.004230	0.000323	-0.002559	-0.003304	0.003799	-0.004571
NA20870	-0.072148	-0.074039	0.036820	0.016191	0.000463	0.001924	0.001224	-0.003257	-0.000770	0.001624
NA20872	-0.079979	-0.038540	0.079162	0.006382	-0.002267	0.000136	-0.001930	0.002303	-0.001029	-0.000017
NA20874	-0.076977	-0.040195	0.041626	0.015554	0.001883	-0.000357	0.003381	-0.001394	0.001965	-0.003778
NA20875	-0.083520	-0.037360	0.114364	0.023640	0.000254	0.003790	0.001198	0.000593	0.002075	-0.005753
NA20876	-0.071134	-0.038488	0.074737	0.033930	0.000136	0.000093	0.001812	-0.002308	0.000347	-0.000530
NA20877	-0.079138	-0.031519	0.094215	0.055140	-0.002412	-0.004979	-0.000159	0.001732	0.000116	0.000727
NA20878	-0.073558	-0.028036	0.094329	0.028203	0.000326	-0.002399	-0.004139	0.002090	0.000449	-0.000000
NA20881	-0.074459	-0.035011	0.073542	-0.001612	0.002798	0.001304	-0.001321	-0.000602	0.001320	-0.001494
NA20882	-0.077757	-0.038890	0.057164	0.021520	0.001973	0.000029	-0.000439	-0.000578	0.003989	-0.003646
NA20884	-0.074240	-0.010954	0.088532	0.001619	0.005044	0.006725	-0.003739	0.002567	-0.001587	-0.004753
NA20885	-0.074311	-0.068340	0.046984	0.017861	-0.001276	-0.000781	0.003322	-0.001942	0.000151	0.002129
NA20886	-0.076163	-0.036018	0.078284	0.001484	0.000076	-0.003329	0.001292	0.000109	0.000203	0.000161
NA20887	-0.084904	-0.036862	0.088522	-0.008250	-0.002488	-0.004348	-0.001767	-0.001832	-0.001217	-0.001197
NA20888	-0.079718	-0.039705	0.086905	0.024051	0.001255	-0.001349	0.001262	-0.000593	-0.001973	0.001508
NA20889	-0.078948	-0.029527	0.096290	0.045323	0.000673	-0.003511	0.003313	-0.000620	0.001396	0.000227
NA20890	-0.079642	-0.045413	0.068933	0.045000	0.008261	0.003880	-0.000518	0.002829	-0.000722	-0.010267
NA20891	-0.075467	-0.035761	0.077207	-0.015480	0.002527	0.001923	-0.001205	-0.000417	-0.002829	-0.002590
NA20892	-0.074511	-0.036050	0.123785	0.032940	-0.004945	-0.001998	0.001875	0.000521	0.002375	-0.000621
NA20894	-0.072677	-0.029778	0.067751	0.015078	-0.005539	0.000436	-0.001987	0.000029	-0.003747	-0.003308
NA20895	-0.080019	-0.043734	0.064137	0.010249	-0.002461	0.001374	-0.001319	-0.004112	0.001569	0.002373
NA20896	-0.076487	-0.041047	0.116466	0.053804	0.001720	0.001205	0.005004	0.000439	-0.000060	0.001647
NA20897	-0.070625	-0.016213	0.088415	0.007915	-0.001629	-0.000123	-0.004156	-0.001129	-0.001695	-0.003220
NA20899	-0.078232	-0.036972	0.113331	0.042863	-0.001942	-0.005106	-0.002015	-0.000606	0.001558	-0.005020
NA20900	-0.076634	-0.027146	0.084918	0.002212	0.001178	0.001611	-0.002091	-0.000968	0.002030	-0.002705
NA20901	-0.088485	-0.031894	0.087044	0.040993	0.000919	0.000925	0.000260	0.003063	0.003040	0.004206
NA20902	-0.069701	-0.029538	0.085558	0.009202	0.000171	0.002365	-0.004880	0.001936	0.002049	-0.001841
NA20903	-0.078349	-0.039892	0.062300	0.023498	-0.001877	-0.001146	-0.000215	-0.000921	0.002938	-0.000590
NA20904	-0.076558	-0.034780	0.058852	0.002075	-0.000114	0.000746	0.000386	0.002384	0.000642	-0.002133
NA20905	-0.081500	-0.032350	0.089065	0.010953	-0.001936	-0.003821	0.000259	-0.000509	0.001744	-0.002379
NA20906	-0.078935	-0.016309	0.094663	0.040185	0.001065	0.000992	-0.000727	-0.002694	-0.001672	0.000746
NA20908	-0.080651	-0.008136	0.114524	0.038525	-0.000226	-0.002762	-0.000249	-0.000185	0.000712	0.002521
NA20910	-0.083826	-0.056744	0.052614	0.026429	-0.002689	-0.000073	-0.002028	-0.002028	0.000599	-0.000875
NA20911	-0.070797	-0.024285	0.104509	0.025403	-0.003802	-0.003715	0.001337	-0.001005	0.000171	0.000808
NA21086	-0.077770	-0.046486	0.088603	0.032757	-0.001263	-0.003090	0.002937	0.000144	0.003753	-0.000156
NA21087	-0.075312	-0.043251	0.077315	0.006221	-0.005177	-0.006249	0.001800	-0.000509	0.004297	-0.001334
NA21088	-0.081538	-0.020672	0.122996	0.016668	0.001195	0.003845	-0.000643	0.001209	-0.000680	0.001493
NA21089	-0.088521	-0.023026	0.087735	-0.008573	-0.000458	0.003936	-0.001450	0.004314	-0.002391	-0.003845
NA21090	-0.078634	-0.015771	0.111997	0.010941	-0.002998	0.001163	-0.001696	0.000485	0.001192	0.001358
NA21091	-0.068774	-0.024818	0.080607	0.013682	0.000302	0.001101	-0.000291	0.000977	-0.000795	-0.004995
NA21092	-0.072965	-0.040120	0.080554	0.032906	0.001517	0.000390	0.003050	-0.000729	-0.001602	-0.002018
NA21093	-0.071014	-0.043184	0.088666	0.027382	0.000680	0.001646	-0.000705	-0.002613	-0.004264	-0.001347
NA21094	-0.070463	-0.033793	0.098594	0.044052	-0.000528	0.003275	-0.000332	-0.000960	-0.000442	-0.006834
NA21095	-0.081541	-0.024794	0.099950	0.021686	-0.000705	-0.003822	0.000400	0.000359	-0.003192	0.000359
NA21097	-0.074975	-0.017886	0.113122	0.025896	-0.000776	0.000882	-0.001203	0.001366	0.001153	-0.005190
NA21098	-0.070956	-0.023342	0.087308	-0.003402	0.000916	-0.003692	0.001345	0.001172	0.002516	0.002280
NA21099	-0.076996	-0.044304	0.078422	0.030557	-0.002201	-0.005337	0.000220	-0.001224	0.002665	0.001601
NA21100	-0.074675	-0.036931	0.101440	0.034462	0.002994	0.001641	-0.002252	0.002095	0.002571	-0.003461
NA21101	-0.072793	-0.034066	0.104640	0.008786	-0.002157	0.004120	-0.002276	0.000231	-0.000025	-0.002633
NA21102	-0.078997	-0.044418	0.112855	0.031766	-0.001022	0.000638	-0.000696	-0.000092	-0.000534	-0.002134
NA21103	-0.076891	-0.030714	0.084859	0.047082	0.000804	0.000562	0.001902	-0.002260	0.005945	-0.004177
NA21104	-0.079797	-0.018777	0.079860	0.027488	0.000886	0.002049	-0.000435	-0.003243	0.000639	-0.002435
NA21105	-0.083621	-0.038190	0.095893	0.038222	0.002108	-0.000635	-0.003378	0.003995	-0.003834	-0.001959
NA21106	-0.078287	-0.043818	0.108948	0.015365	-0.002017	-0.010619	-0.001349	-0.000419	0.001894	-0.001192
NA21107	-0.070250	-0.042965	0.086523	0.027804	-0.000026	-0.001808	0.001634	0.002008	-0.000947	-0.000326
NA21108	-0.077752	-0.055823	0.067076	0.004319	-0.002943	-0.001331	0.000283	-0.001527	-0.000100	0.003935
NA21109	-0.075650	-0.040122	0.074473	-0.002553	0.001327	-0.005246	-0.001647	0.004059	-0.002519	-0.002311
NA21110	-0.074411	-0.035262	0.097867	0.006058	-0.001541	0.003822	0.001127	-0.004216	0.002056	0.001176
NA21111	-0.068389	-0.031759	0.100835	0.047870	-0.000910	-0.006356	0.001679	0.001847	0.003134	0.000555
NA21112	-0.070571	-0.030680	0.119782	0.037851	0.000763	-0.000022	0.000681	0.003117	0.003957	-0.001548
NA21113	-0.075877	-0.033005	0.113712	0.027854	0.001365	-0.001412	-0.004506	0.003736	-0.003988	0.003849
NA21114	-0.073790	-0.041347	0.092633	0.045595	-0.002284	-0.006349	0.001534	0.000642	-0.001373	0.002524
NA21115	-0.073058	-0.027525	0.113467	0.037619	0.001530	0.000285	-0.001406	0.001836	-0.000441	0.007429
NA21116	-0.071205	-0.037873	0.087519	0.028717	0.000277	-0.001937	-0.002774	0.004178	-0.000098	-0.000300
NA21117	-0.074477	-0.040904	0.097197	0.024844	0.001812	0.001032	-0.000045	-0.000316	0.001332	0.001008
NA21118	-0.078316	-0.035079	0.121249	0.028577	-0.003129	-0.002886	-0.003316	0.000003	0.004061	-0.003299
NA21119	-0.076919	-0.044466	0.087307	0.028953	-0.001634	-0.005679	-0.001289	0.001970	0.001555	-0.004639
NA21120	-0.075054	-0.024726	0.076837	0.010144	-0.002162	-0.004235	0.001041	-0.001767	-0.000486	0.000357
NA21122	-0.075053	-0.040293	0.110701	0.022284	-0.000808	0.000681	0.003369	0.000282	0.001714	0.003134
NA21123	-0.078358	-0.032196	0.119444	0.028083	-0.001338	0.000436	-0.004668	0.001498	-0.003054	-0.002817
NA21124	-0.076056	-0.039749	0.108970	0.051194	-0.000969	0.001565	-0.001348	-0.000203	0.000809	-0.002368
NA21125	-0.079889	-0.038332	0.112711	0.022123	-0.001777	0.003128	0.003029	0.002757	0.002447	-0.000903
NA21126	-0.079574	-0.051016	0.064504	0.021734	-0.007007	-0.001012	-0.003230	-0.000004	-0.000463	0.000445
