sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19770	-0.081836	-0.037187	-0.060036	0.135345	0.001708	0.004480	-0.000985	0.001348	0.000641	-0.000991
NA19771	-0.068981	-0.053563	-0.045764	0.008983	0.001314	0.002941	0.003152	0.003834	-0.007198	0.004642
NA19773	-0.073350	-0.048871	-0.046934	0.004925	-0.001528	0.004569	-0.002427	-0.002508	0.002328	-0.004833
NA19774	-0.041890	-0.021731	-0.052385	0.121267	-0.001879	-0.013293	-0.000335	-0.003588	-0.004263	-0.002188
NA19776	-0.053287	-0.020809	-0.060505	0.069088	0.005159	0.012877	-0.004641	-0.005889	0.013942	-0.009011
NA19777	-0.064305	-0.047058	-0.056106	0.115958	-0.005652	-0.003454	-0.002129	-0.000982	-0.001217	-0.001111
NA19779	-0.076681	-0.052126	-0.064717	0.074042	0.000169	0.000484	-0.000382	-0.005230	-0.001103	-0.000033
NA19780	-0.057937	-0.072823	-0.041750	0.001230	-0.002005	0.004193	-0.006015	0.000281	-0.001329	-0.000366
NA19782	-0.088235	-0.009414	-0.060945	0.135685	-0.000524	-0.003153	-0.000775	-0.001944	-0.001519	0.000232
NA19783	-0.098638	0.036101	-0.092103	0.209115	0.004493	-0.001077	-0.003466	-0.005205	-0.007888	-0.000895
NA19785	-0.069891	-0.045550	-0.064346	0.053391	0.001870	0.000934	-0.001710	0.002835	-0.003510	0.000309
NA19786	-0.076948	-0.022421	-0.067768	0.146200	-0.003131	-0.002867	-0.002369	-0.006038	-0.005915	-0.002281
NA19788	-0.087607	0.012256	-0.069765	0.181660	0.004067	0.002903	-0.001236	-0.003300	0.003487	-0.002599
NA19789	-0.068173	-0.017489	-0.051778	0.071960	0.003419	0.004854	0.000717	0.002783	-0.009938	-0.000169
NA19792	-0.034475	-0.053121	-0.019303	-0.005696	-0.000038	0.010500	-0.002890	0.002841	0.004321	0.004465
NA19794	-0.070163	-0.029394	-0.059561	0.108969	-0.003517	-0.002364	0.000357	-0.000117	-0.001194	-0.000856
NA19795	-0.094557	-0.015752	-0.084270	0.141625	0.004626	-0.002903	0.000396	-0.000208	-0.004500	0.004343
NA19818	0.208936	0.016798	-0.007069	0.005616	-0.025655	-0.020389	-0.011563	-0.024787	-0.012891	-0.038150
NA19819	0.177958	0.005317	0.000049	-0.013369	-0.014089	0.005728	-0.016319	-0.016262	0.012732	-0.031429
NA19834	0.152752	-0.015175	-0.010032	-0.024604	-0.026278	-0.008249	-0.011162	0.009424	-0.011604	0.015727
NA19835	0.156458	-0.005396	-0.009597	0.020730	0.032588	-0.062008	0.004421	0.001237	-0.012815	0.024432
NA19900	0.195421	-0.003668	-0.015216	0.021440	-0.011123	0.024718	-0.020831	0.001095	-0.009783	0.005235
NA19901	0.129031	0.018382	-0.025612	0.087115	0.043962	-0.016645	0.019540	0.042790	-0.043783	0.006115
NA19904	0.243750	0.013180	-0.000755	0.007287	-0.024752	-0.040671	0.012033	0.003894	-0.025164	0.012161
NA19908	0.193904	-0.010781	0.013452	-0.007946	-0.008432	-0.009626	0.002589	0.023554	-0.011349	0.011782
NA19909	0.225704	0.013935	-0.015890	-0.000756	-0.015812	-0.048537	0.001837	-0.000548	-0.003617	-0.010604
NA19913	0.225536	0.011900	-0.000058	-0.007775	-0.005514	-0.011235	0.014347	0.002692	-0.014392	0.012496
NA19914	0.180959	0.017954	-0.008507	-0.006579	0.003877	0.005076	0.020774	-0.029554	-0.000847	-0.008794
NA19916	0.240983	0.010259	0.002252	0.009888	0.091395	0.077239	0.003169	0.004708	0.080159	0.107323
NA19917	0.214522	0.014854	0.002413	-0.001745	-0.032109	0.002706	0.000364	0.010844	-0.008305	0.005392
NA19920	0.227073	0.027429	-0.007073	-0.008257	-0.019277	-0.038308	0.024058	0.049104	-0.039935	-0.040901
NA19921	0.071181	-0.033861	-0.023232	-0.033178	-0.022014	-0.017245	0.001046	0.007794	-0.007248	-0.013000
NA19922	0.205581	-0.017290	-0.013251	-0.008906	-0.003891	-0.041731	0.014274	-0.008589	0.001439	-0.005519
NA19923	0.098879	-0.044650	-0.007685	-0.013605	-0.007530	0.036829	-0.013108	0.000171	0.001179	0.006067
NA19982	0.070719	-0.036745	-0.026888	-0.021697	-0.010592	0.014595	-0.008193	0.001321	0.005069	0.002740
NA19984	0.208079	-0.001441	-0.003352	-0.011583	-0.007990	0.002691	0.001752	-0.009491	0.003888	-0.007642
NA20126	0.091362	-0.032908	-0.012571	0.010550	-0.023082	-0.010555	-0.004854	-0.008455	-0.011012	-0.004001
NA20127	0.032830	-0.063662	-0.025159	-0.030866	0.001221	-0.012169	0.003208	0.002592	0.011553	0.000617
NA20274	-0.072406	-0.028836	-0.034837	0.063918	-0.002988	-0.002045	-0.002831	-0.002635	-0.002620	-0.002235
NA20276	0.122032	-0.037609	-0.002109	-0.021714	-0.002394	0.002802	-0.001319	-0.007988	-0.012019	-0.009016
NA20278	0.080418	-0.039481	-0.013657	-0.013981	-0.031364	0.002777	-0.001437	-0.003545	-0.007612	-0.008173
NA20281	0.225778	0.008197	-0.005144	-0.002523	0.006765	0.000185	-0.013626	-0.002837	-0.006854	0.017244
NA20282	0.057248	-0.052856	-0.032817	-0.024717	-0.024830	0.020461	-0.004522	0.001153	-0.016333	-0.005453
NA20287	0.202128	0.005633	-0.006445	0.011606	-0.005592	-0.021211	0.003654	-0.009243	-0.020781	-0.032400
NA20289	0.028025	-0.064820	-0.008782	0.010479	0.000798	-0.023499	0.005052	-0.002452	-0.001292	0.002097
NA20291	0.248305	0.017256	-0.001621	0.005041	-0.036440	0.056473	0.007458	0.067564	-0.005093	-0.026040
NA20294	0.127091	-0.026028	-0.015952	-0.006317	-0.007400	-0.024669	0.001813	-0.014750	-0.015387	-0.004681
NA20296	0.116184	0.012059	0.010815	-0.012076	0.014301	-0.025759	0.005900	0.010251	0.010284	0.002494
NA20298	0.192095	0.000811	-0.001043	-0.018489	-0.012155	-0.021893	-0.014499	-0.018224	-0.009799	-0.024989
NA20299	0.009513	-0.017624	-0.037574	0.050130	-0.007358	0.002803	-0.003809	-0.011833	0.011230	0.023720
NA20314	-0.087099	-0.040955	-0.063726	0.102289	-0.001740	-0.002127	-0.000463	-0.003975	-0.003969	0.003037
NA20317	0.130149	-0.024049	-0.015166	-0.021845	0.047233	-0.025158	-0.005398	0.015372	0.013240	0.006712
NA20318	0.118089	-0.023498	-0.006135	-0.022176	0.006630	-0.021016	-0.001989	0.008279	-0.000182	-0.008038
NA20320	0.127630	-0.013599	-0.005314	-0.010621	-0.026159	-0.030968	0.017741	-0.017036	-0.003600	-0.014427
NA20321	0.218851	0.018915	0.002963	-0.002580	-0.038113	-0.038459	0.012609	-0.028563	-0.000204	-0.023175
NA20332	0.138763	-0.007007	-0.010027	-0.012815	-0.000425	-0.015371	0.003630	0.008660	-0.016078	-0.020661
NA20334	0.047284	-0.041924	-0.010417	-0.012281	-0.003249	-0.022686	-0.002727	0.002087	0.000041	-0.009899
NA20339	0.242874	0.026361	0.001473	0.006412	0.031332	-0.052934	0.013785	-0.002600	0.025559	-0.008247
NA20340	0.241491	0.009196	0.006369	0.000320	0.013944	-0.009127	-0.025970	-0.017087	-0.011260	0.020201
NA20342	0.105211	-0.029870	-0.011101	-0.018827	0.017881	-0.045696	0.006576	-0.008233	0.016277	-0.028427
NA20346	0.154120	-0.014030	-0.016240	0.014647	-0.006470	-0.006564	-0.004675	-0.010004	0.011870	0.014930
NA20348	0.217671	0.016796	-0.011495	0.004243	-0.028862	0.036281	0.006160	-0.010239	-0.001792	0.021462
NA20351	0.145326	-0.016430	-0.010697	-0.012148	0.005476	-0.059982	0.008263	-0.002690	0.003778	-0.013079
NA20355	0.165093	-0.015986	-0.000397	-0.007323	-0.015031	-0.001060	-0.005506	0.007843	0.013132	0.011007
NA20356	0.193595	0.001906	0.001295	0.001691	0.022351	-0.050775	-0.002654	-0.018008	-0.001918	0.025857
NA20357	0.143488	-0.024555	-0.014546	-0.006208	-0.010665	0.008512	0.009991	-0.019288	-0.007950	0.001000
NA20359	0.223066	0.006794	-0.008277	0.002644	0.005316	-0.041037	0.009328	0.013114	-0.015393	0.020354
NA20362	0.188824	-0.014600	-0.008163	-0.004684	0.007370	-0.023890	0.009357	0.020414	-0.003221	0.020651
NA20412	0.151348	-0.024480	-0.004678	-0.018998	-0.015463	0.008957	0.007482	-0.010374	-0.001980	0.010192
NA20502	-0.070034	-0.101969	-0.017923	-0.020357	0.002050	0.004481	-0.001304	0.004898	-0.000677	0.003026
NA20503	-0.061362	-0.087984	-0.015126	-0.025837	0.002492	-0.003057	0.003130	0.004047	0.006161	-0.002697
NA20504	-0.067310	-0.093165	-0.040914	-0.057975	0.001551	0.000619	0.002086	-0.000615	-0.001072	0.001157
NA20505	-0.066535	-0.103374	-0.022527	-0.026985	0.002154	0.002068	0.001206	-0.001273	0.001483	-0.001090
NA20506	-0.073797	-0.092659	-0.043870	-0.054712	-0.000687	-0.001960	-0.002156	-0.000114	-0.003465	0.000309
NA20507	-0.073788	-0.079789	-0.041970	-0.013438	0.002814	0.001781	-0.001501	0.002615	0.000398	-0.001122
NA20508	-0.070894	-0.097659	-0.033053	-0.026650	0.000564	0.006548	-0.000754	0.006571	-0.005277	0.001793
NA20509	-0.074356	-0.092128	-0.028117	-0.046967	0.002537	-0.002973	-0.001066	-0.002589	-0.001175	0.004305
NA20510	-0.070562	-0.098891	-0.050956	-0.040191	-0.000519	0.000317	-0.001604	-0.002439	-0.008304	0.001135
NA20511	-0.069675	-0.090201	-0.036711	-0.009707	0.001621	0.006285	0.000319	-0.000383	0.008314	0.002299
NA20512	-0.067327	-0.084103	-0.028410	-0.030021	-0.000787	0.007530	-0.000124	0.003257	-0.000879	-0.001242
NA20513	-0.062764	-0.091828	-0.038449	-0.041812	0.003109	0.001298	0.001984	0.004079	-0.000407	-0.001163
NA20514	-0.069998	-0.095576	-0.025587	-0.044076	0.004947	0.004721	-0.003587	0.000065	0.003238	0.000886
NA20515	-0.071973	-0.101094	-0.051239	-0.052561	0.001871	0.001982	0.001242	0.002155	0.002370	-0.000348
NA20516	-0.078583	-0.073457	-0.041098	-0.055683	0.000383	0.003359	-0.003484	0.001563	0.001740	-0.007926
NA20517	-0.071051	-0.105643	-0.035454	-0.044899	-0.004623	-0.000239	-0.000894	-0.001116	0.003104	0.000708
NA20518	-0.060652	-0.090826	-0.032000	-0.036518	0.002710	0.000090	0.005049	-0.004275	0.003495	0.002940
NA20519	-0.068468	-0.083714	-0.023154	-0.024116	0.001537	0.005188	0.000974	0.002105	0.001026	-0.002328
NA20520	-0.067214	-0.102959	-0.029175	-0.038532	0.005260	0.006105	0.000963	0.001100	0.003158	0.004271
NA20521	-0.061543	-0.089088	-0.043190	-0.033231	-0.000293	0.004840	0.002132	0.005763	0.000053	0.004058
NA20522	-0.065680	-0.082415	-0.030124	-0.035382	-0.001138	0.007183	0.001270	-0.001983	-0.006675	0.002135
NA20524	-0.073528	-0.095830	-0.035579	-0.050932	-0.001415	-0.005460	-0.001239	-0.000805	0.001248	0.001251
NA20525	-0.070307	-0.086861	-0.035001	-0.021937	0.002913	0.002635	0.003869	-0.000110	0.004329	-0.000047
NA20527	-0.076681	-0.094076	-0.019909	-0.006225	0.000019	0.001217	0.002637	-0.000125	0.000135	0.005751
NA20528	-0.069534	-0.101285	-0.029152	-0.027384	-0.000210	-0.001953	0.003787	-0.000471	-0.000674	0.002012
NA20529	-0.070685	-0.107111	-0.037593	-0.066057	-0.003513	-0.001829	0.001521	0.001566	0.004998	-0.000617
NA20530	-0.064087	-0.103218	-0.041078	-0.068638	0.000888	-0.002957	-0.001038	0.000566	0.001685	-0.001497
NA20531	-0.073710	-0.092207	-0.037779	-0.026287	0.000756	-0.000231	0.004574	0.004894	0.008858	0.001092
NA20532	-0.066672	-0.099280	-0.046970	-0.024736	-0.002198	-0.004920	0.001791	0.001444	0.004193	0.004120
NA20533	-0.072240	-0.095256	-0.028490	-0.012120	0.002264	-0.004951	0.000310	0.000450	0.004744	0.000478
NA20534	-0.075385	-0.082682	-0.009122	-0.032314	-0.001357	0.002068	-0.003894	-0.003037	0.001904	-0.000897
NA20535	-0.064848	-0.085825	-0.040284	-0.062147	0.001971	0.001323	0.000213	-0.001352	-0.003717	-0.000256
NA20536	-0.073558	-0.097075	-0.036318	-0.029099	-0.003227	-0.001213	0.004030	-0.000652	-0.001996	0.002716
NA20538	-0.067895	-0.097992	-0.030548	-0.029665	-0.000999	-0.008211	0.001039	0.002237	-0.000672	0.003858
NA20539	-0.066292	-0.101508	-0.035442	-0.026124	-0.001103	0.007038	0.002240	0.000303	-0.000857	-0.000641
NA20540	-0.073029	-0.085486	-0.024571	-0.005900	0.002766	-0.002385	0.000786	0.002522	0.002742	0.002717
NA20541	-0.064469	-0.082646	-0.046637	-0.067155	0.001451	-0.000704	0.000138	0.001656	0.001526	0.003290
NA20542	-0.064269	-0.096911	-0.044331	-0.029620	0.000415	0.005250	-0.000535	0.002668	0.005531	-0.000099
NA20543	-0.071030	-0.100442	-0.042553	-0.030326	0.001523	0.000846	-0.002348	-0.002637	-0.001590	0.000980
NA20544	-0.066522	-0.087040	-0.036544	-0.033466	-0.000968	0.003415	0.000093	0.000607	-0.000401	0.000666
NA20581	-0.073791	-0.090645	-0.047531	-0.057844	-0.004858	0.000709	-0.000295	-0.003130	-0.002501	-0.002070
NA20582	-0.070739	-0.080404	-0.034372	-0.050143	0.001139	0.002021	-0.002018	0.000834	0.000545	-0.001197
NA20585	-0.064764	-0.091570	-0.040827	-0.062895	0.003399	-0.002467	0.001820	-0.002344	-0.001345	0.001276
NA20586	-0.063210	-0.104772	-0.039028	-0.023014	0.007378	0.006411	0.003552	0.008177	0.002477	0.005737
NA20587	-0.068465	-0.093449	-0.037248	-0.042900	0.000297	0.000918	0.002549	0.001706	0.003360	-0.000645
NA20588	-0.054671	-0.086569	-0.038704	-0.029936	0.004005	0.005955	0.000368	-0.001499	0.002079	0.003340
NA20589	-0.066775	-0.098238	-0.032493	-0.023784	0.002018	0.001172	0.002657	-0.000660	0.001339	0.003772
NA20752	-0.067484	-0.085949	-0.039204	-0.063037	-0.001208	0.000519	-0.001278	0.000060	0.000229	0.001972
NA20753	-0.059951	-0.099836	-0.032249	-0.045192	0.001280	0.003756	0.000003	0.002603	0.000058	-0.000128
NA20754	-0.061908	-0.093227	-0.041601	-0.065511	-0.004787	-0.000329	-0.000920	0.006049	0.001485	0.003820
NA20755	-0.071288	-0.099392	-0.042890	-0.027487	0.002445	-0.004458	0.000517	0.001826	0.002977	0.004838
NA20756	-0.070644	-0.100779	-0.040495	-0.045380	-0.003278	0.001619	-0.001029	0.001823	0.003472	0.001273
NA20757	-0.065858	-0.088975	-0.021167	-0.045751	-0.000273	-0.007282	-0.001458	-0.005356	0.001275	-0.006624
NA20758	-0.068547	-0.089355	-0.032473	-0.053799	0.004312	-0.000643	-0.001933	-0.000740	0.005963	0.000927
NA20759	-0.069174	-0.086564	-0.019511	-0.049543	-0.000842	-0.000163	-0.003300	0.002960	-0.001040	0.006175
NA20760	-0.067449	-0.086810	-0.033624	-0.038259	0.001365	0.000416	0.000673	0.000677	0.003855	0.002863
NA20761	-0.075657	-0.098859	-0.036698	-0.037927	0.000090	-0.001860	0.001401	0.002806	0.001088	0.000474
NA20762	-0.065250	-0.096101	-0.027900	-0.027610	0.003622	-0.003363	0.001673	0.001147	0.004315	0.003190
NA20763	-0.058682	-0.073163	-0.041584	-0.057944	-0.003187	0.003637	0.000063	0.000406	0.000084	0.005461
NA20764	-0.069336	-0.086984	-0.045281	-0.039364	-0.000381	-0.001670	0.002192	0.000968	0.005575	-0.002437
NA20765	-0.064084	-0.080870	-0.040293	-0.041426	0.004279	-0.000049	0.001433	0.002391	0.003609	-0.002068
NA20766	-0.067415	-0.100285	-0.040798	-0.033176	0.001949	0.001046	0.001722	0.004611	0.001764	0.001674
NA20767	-0.068834	-0.093888	-0.036854	-0.043298	-0.000934	-0.005739	0.001402	-0.001212	0.004257	0.001854
NA20768	-0.065480	-0.098124	-0.046801	-0.056236	-0.000690	0.000844	0.001861	0.002340	-0.000948	-0.001838
NA20769	-0.060183	-0.093972	-0.030982	-0.036345	0.000086	0.004045	0.000549	-0.001075	-0.000872	0.002012
NA20770	-0.058152	-0.099829	-0.047113	-0.026692	0.003687	0.013834	-0.000768	0.004536	-0.001960	0.003568
NA20771	-0.075812	-0.095384	-0.057839	-0.049549	-0.000135	0.003037	-0.000281	0.005003	0.000347	0.006071
NA20772	-0.065561	-0.100071	-0.028177	-0.046672	-0.003769	0.003372	0.001194	-0.000154	-0.002281	-0.004114
NA20773	-0.077276	-0.081960	-0.021515	-0.038195	-0.003811	0.000483	-0.001491	0.002073	0.003387	-0.000738
NA20774	-0.065990	-0.076414	-0.039662	-0.042706	-0.003912	0.005479	0.000675	0.001674	0.001324	0.002267
NA20775	-0.070715	-0.078408	-0.026896	-0.044115	-0.001787	0.000773	-0.004605	-0.004996	-0.004511	0.001197
NA20778	-0.060516	-0.087898	-0.027142	-0.052598	0.001591	0.000765	0.000179	0.004009	-0.007225	-0.000439
NA20783	-0.067374	-0.104986	-0.024062	-0.037309	-0.004332	-0.000084	0.002581	0.003817	0.004787	-0.001261
NA20785	-0.071940	-0.091620	-0.028106	-0.034501	0.002315	0.001067	-0.000005	-0.000493	-0.000574	0.000510
NA20786	-0.066377	-0.097592	-0.054472	-0.030035	0.004145	0.003251	0.002319	0.000997	-0.003159	-0.003849
NA20787	-0.061919	-0.100451	-0.037895	-0.047336	0.003054	0.000159	-0.002259	-0.000769	0.001641	0.000467
NA20790	-0.080350	-0.094296	-0.029436	-0.047737	-0.005240	0.002726	-0.000606	-0.000811	-0.004859	-0.002258
NA20792	-0.062570	-0.074312	-0.037703	-0.053461	0.002516	0.002507	-0.002355	-0.002239	-0.000474	-0.005099
NA20795	-0.065505	-0.087487	-0.045061	-0.043825	-0.002314	0.000309	-0.000282	-0.000554	0.003944	-0.001658
NA20796	-0.064740	-0.099571	-0.032473	-0.033604	0.004855	0.004987	0.001438	0.001105	-0.003243	0.007378
NA20797	-0.067786	-0.097523	-0.027408	-0.048146	0.001912	0.002973	-0.004034	0.002999	-0.003109	0.002667
NA20798	-0.070529	-0.094218	-0.020078	-0.029465	0.000376	-0.001776	-0.000827	0.004146	0.002891	-0.000568
NA20799	-0.073744	-0.086463	-0.038728	-0.075365	0.002224	-0.001512	-0.002770	-0.002468	-0.005227	-0.000992
NA20800	-0.072465	-0.098496	-0.049325	-0.052046	0.000622	0.001271	0.001860	0.002550	0.000792	-0.001763
NA20801	-0.059051	-0.101476	-0.033936	-0.051756	0.001946	-0.001758	0.001513	-0.001383	0.000440	0.000467
NA20802	-0.064059	-0.078245	-0.029793	-0.050180	-0.002894	-0.006202	-0.000619	0.004549	-0.004722	0.005133
NA20803	-0.066575	-0.112259	-0.042450	-0.046118	0.003850	0.001598	0.001386	0.000712	0.005236	0.003769
NA20804	-0.071688	-0.082721	-0.033120	-0.049806	0.000981	-0.001848	0.002250	0.003084	0.002024	0.000704
NA20805	-0.067767	-0.093906	-0.039640	-0.035981	-0.002621	-0.001719	0.002426	0.002439	0.003680	0.002122
NA20806	-0.075771	-0.109464	-0.027640	-0.033825	-0.005462	0.003196	0.001628	-0.003143	-0.002418	-0.000503
NA20807	-0.068769	-0.093396	-0.024835	-0.044260	-0.000435	-0.001828	0.002100	0.002097	0.005156	-0.001513
NA20808	-0.070392	-0.100947	-0.040966	-0.050008	0.000896	0.001423	-0.001884	-0.000065	-0.004196	0.002043
NA20809	-0.066191	-0.095796	-0.031802	-0.049800	-0.001562	0.002452	0.000344	0.003448	0.000624	0.000519
NA20810	-0.069103	-0.097136	-0.010143	-0.027065	0.002146	0.001320	0.000893	0.004359	0.002872	0.002171
NA20811	-0.064152	-0.086822	-0.023164	-0.016224	0.001703	0.000817	0.000890	-0.005123	-0.002039	-0.004040
NA20812	-0.063050	-0.085974	-0.043649	-0.036542	0.005376	-0.000471	-0.003743	0.003132	-0.001548	-0.002922
NA20813	-0.057820	-0.087528	-0.038573	-0.035715	0.002660	0.001676	0.001658	0.001670	0.001679	0.003235
NA20814	-0.060255	-0.085383	-0.038818	-0.051038	0.000269	0.003157	0.002543	0.000619	0.000976	-0.000335
NA20815	-0.072642	-0.078509	-0.030510	-0.038655	-0.000167	-0.000031	0.005001	0.001405	0.007865	0.002467
NA20818	-0.080119	-0.091435	-0.035647	-0.038063	-0.000028	0.005724	0.001521	0.001194	0.003940	0.003128
NA20819	-0.068058	-0.090616	-0.023765	-0.021130	0.003527	0.001161	0.001429	-0.004180	0.003901	0.003556
NA20821	-0.069663	-0.088370	-0.031175	-0.033933	-0.000083	0.002106	-0.002083	0.004920	-0.002468	0.001188
NA20822	-0.061683	-0.092971	-0.032643	-0.049446	0.004667	-0.000458	0.000527	0.002859	0.001440	-0.003906
NA20826	-0.069878	-0.093901	-0.037933	-0.055091	-0.000381	0.001416	-0.000028	-0.000372	-0.003342	-0.001154
NA20827	-0.067570	-0.087420	-0.023576	-0.046792	0.000774	0.006748	0.000301	0.000856	0.002324	0.003953
NA20828	-0.064228	-0.081391	-0.014524	-0.021182	0.001410	0.004296	0.004225	0.002212	0.006048	0.004614
NA20832	-0.068770	-0.080131	-0.026938	-0.038013	0.001053	0.004259	-0.003350	0.000712	0.003701	-0.002174
NA20845	-0.082588	-0.036362	0.092290	0.038769	-0.000448	-0.003618	0.000940	-0.001616	0.002110	0.000996
NA20846	-0.075825	-0.046784	0.064386	0.015798	0.000457	-0.004259	0.001197	0.000558	0.002526	0.002803
NA20847	-0.079127	-0.047442	0.080531	0.001734	-0.001897	-0.000004	-0.000153	0.001723	0.004050	0.003423
NA20849	-0.065056	-0.024066	0.097617	0.018610	0.001672	-0.001071	0.000454	0.003503	0.000894	-0.003989
NA20850	-0.074675	-0.055536	0.065441	0.033821	-0.002594	0.005448	-0.001025	0.000645	-0.005155	0.000469
NA20851	-0.073473	-0.038657	0.112722	0.025435	0.003166	0.002649	-0.001548	0.003751	-0.001368	0.000180
NA20852	-0.077183	-0.025102	0.070981	0.039902	0.000034	-0.000595	-0.001138	-0.000491	-0.000105	-0.002935
NA20853	-0.076066	-0.029972	0.117393	0.029013	-0.000706	0.001598	-0.000044	0.005621	0.002250	0.001529
NA20854	-0.075279	-0.037840	0.081715	0.016941	0.002702	0.000793	0.003212	-0.000973	0.004144	0.005044
NA20856	-0.078944	-0.037166	0.081570	0.020565	0.003133	0.001365	0.000515	-0.001710	0.002746	-0.003607
NA20858	-0.074578	-0.064650	0.026406	0.009497	0.002939	-0.004120	-0.000414	0.001842	-0.000697	-0.000240
NA20859	-0.074758	-0.051814	0.090597	0.035108	0.001767	-0.000913	-0.000445	-0.001631	0.003043	-0.002715
NA20861	-0.078629	-0.027994	0.114066	0.028568	-0.002647	-0.003817	0.001246	0.001019	0.000945	-0.001927
NA20862	-0.071067	-0.044030	0.047282	0.037982	-0.000035	0.001746	-0.000629	0.000709	0.002063	0.001010
NA20863	-0.081827	-0.023068	0.126328	0.029260	-0.000292	-0.001094	0.002268	-0.003743	0.003505	-0.003593
NA20864	-0.074632	-0.038473	0.077474	-0.006506	-0.000611	-0.003413	-0.001485	-0.002745	0.002653	-0.002348
NA20866	-0.072283	-0.060738	0.089078	0.015378	-0.000990	0.003961	-0.003893	0.003306	0.005049	-0.000345
NA20867	-0.073405	-0.029691	0.107559	0.011395	0.000887	-0.000883	-0.000842	0.000383	-0.003263	0.005159
NA20868	-0.077362	-0.044938	0.110532	0.033099	0.003879	-0.001263	0.002079	0.000011	-0.002156	0.002362
NA20869	-0.071743	-0.022837	0.089274	0.021694	0.004819	-0.000050	-0.001351	0.000768	0.005140	-0.002153
NA20870	-0.071917	-0.079342	0.034121	0.010950	0.000880	0.001167	-0.001192	0.002593	0.000216	0.001948
NA20872	-0.081660	-0.041510	0.083856	-0.001684	-0.002919	-0.000352	0.000671	-0.001719	-0.000042	-0.000275
NA20874	-0.076705	-0.041162	0.045053	0.013857	0.002796	-0.001341	0.003489	0.003089	0.006019	-0.005427
NA20875	-0.082613	-0.039056	0.115293	0.015445	0.001306	0.004460	0.002188	0.000508	0.003211	-0.003716
NA20876	-0.072345	-0.040529	0.073967	0.025124	0.000038	0.001156	-0.000199	0.004956	0.002319	-0.000270
NA20877	-0.078148	-0.036949	0.096034	0.048865	-0.002667	-0.002564	0.000419	-0.000218	-0.000820	0.002558
NA20878	-0.070763	-0.030172	0.094370	0.018365	-0.000310	0.000284	-0.004172	-0.003755	-0.002475	0.000025
