#IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19088	-0.0146385	0.0334582	-0.0112716	-0.00904717	-0.00145862	0.000519511	0.00217049	0.00164583	0.000124999	-0.000570703
NA19089	-0.014747	0.032199	-0.00643863	-0.00812664	0.000974415	-0.00304052	0.000568801	-0.00202612	-0.000791438	0.000265019
NA19090	-0.0158046	0.0363248	-0.00721311	-0.0110988	-0.000391566	0.000429753	0.00146475	-0.00141965	-0.00261653	0.00155369
NA19091	-0.0149319	0.0320638	-0.00412269	-0.017781	2.64056e-05	-0.000776066	0.000245882	8.58654e-05	-0.00239914	0.00126347
NA19092	0.0358824	0.00354717	0.00204121	6.24209e-05	0.00843104	0.031502	-0.00181763	0.00331962	-0.0170323	0.0144321
NA19093	0.0361251	0.00339278	-0.00110648	-0.00531709	-0.000200634	0.0097812	0.00132434	-0.00362941	-0.00290852	-0.0172469
NA19095	0.0357202	0.00343888	-0.00229526	-0.000828798	-0.00126268	0.0207197	-0.00537444	-0.00760507	-0.00891963	0.00558123
NA19096	0.036641	0.00486131	0.00190249	0.00497201	-0.00441891	0.0628195	-0.00248512	0.00656907	0.00757801	0.0117964
NA19098	0.0327182	0.00412136	-0.00103181	-0.00347682	0.0104896	0.0234802	-0.00263615	-0.0143698	-0.0194874	0.00842554
NA19099	0.0366655	0.00361366	0.00202034	0.00163525	0.00948043	0.0279796	-0.00693207	-0.017093	-0.00389318	-0.00212591
NA19102	0.0350139	0.00253299	0.000185584	-5.87083e-05	0.0149717	0.0365032	-0.0029429	0.00846396	0.00372632	0.00115007
NA19107	0.0368572	0.00722691	-0.00191762	0.0029153	0.00272009	0.0427785	-0.0124426	-0.0208263	0.00896603	-0.00698249
NA19108	0.0346521	0.00563441	-0.0012305	-0.00168075	0.0114257	0.0492679	0.00301894	-0.00331163	0.00518253	0.00296942
NA19113	0.0358211	0.00272208	0.000557032	-0.000510169	0.015171	0.033168	-0.00959327	-0.0133428	0.00268854	0.00217146
NA19114	0.0331708	0.00490509	0.00147573	7.4081e-05	0.0101222	0.0347807	-0.00650224	0.00209064	-0.00146333	0.014583
NA19116	0.0363513	0.0029492	0.0017941	-0.000204367	0.00259318	0.0487637	0.0112062	-0.014785	0.00917142	0.00779202
NA19117	0.0347644	0.00305515	0.000467974	-0.0026418	0.00829779	0.0593117	-0.00292916	-0.018435	-0.00246774	0.0130803
NA19118	0.0303023	0.00324167	0.00136367	-0.00316051	0.00360936	0.00766873	-0.00361886	-0.00495287	-0.009641	0.000925486
NA19119	0.0360528	0.00373631	8.86483e-05	0.00198498	0.0133337	0.0535308	-0.00380364	-0.013822	-0.00276484	0.00754062
NA19121	0.035797	0.00407195	-0.00173576	0.000906649	0.00665507	0.02813	0.000128753	-0.00520034	-0.00224853	0.00308087
NA19129	0.0343769	0.00201169	0.000964572	-0.00305918	0.011961	0.0202981	-0.000228619	-0.00175812	-0.00315851	-0.00280086
NA19130	0.0349817	0.00281375	-0.00318394	0.00094496	7.49689e-05	0.0288085	-0.00836403	-0.01148	-0.0116489	-0.00364359
NA19131	0.0371268	0.00499733	-0.00255145	0.00422039	0.0212805	0.0386841	0.00691392	-0.0359235	0.0151715	0.00267911
NA19137	0.0352805	0.00349414	0.000199775	0.00409033	0.00409928	0.0310394	0.00157011	-0.00848915	-0.00446738	-0.00988487
NA19138	0.033886	0.00392684	-8.44683e-05	0.000692481	0.00832588	0.0249213	-0.00146752	-0.00622378	0.000238724	-0.00249419
NA19141	0.0349275	0.00509801	-0.000248358	-0.000256758	-0.00222249	0.0402252	-0.00774718	-0.00680302	0.00162668	0.0075851
NA19143	0.0348728	0.0030277	0.00280775	-0.00411752	0.00588039	0.0396675	-0.00752355	-0.0120312	0.000938697	-0.0065383
NA19144	0.0371942	0.00277719	-0.000365011	0.00656375	0.0015965	0.0353864	0.0267547	-0.0285041	0.0228131	0.011608
NA19146	0.0352235	0.00178475	9.24663e-05	-0.00160652	0.00633226	0.0408043	-0.00975535	-0.0166298	-0.0172781	-0.00931768
NA19147	0.0368011	0.0022873	0.003384	0.00315052	-0.00820429	0.0204735	0.00253931	0.0186074	0.0122124	-0.000999499
NA19149	0.0349123	0.00354233	-0.000423905	0.00161746	0.0129506	0.00171328	-0.00905555	-0.00513809	0.00303478	0.0113114
NA19152	0.0364362	0.00289523	-0.00149979	0.00583775	0.0173959	0.0194129	0.00386421	-0.0163941	-0.000889815	-0.020467
NA19153	0.0335541	0.00382788	0.001846	-0.000935734	0.00908477	0.0314175	-0.0112681	0.0095326	0.00490574	0.0156534
NA19159	0.0358342	0.00383691	0.00102108	-0.000473585	0.0179118	0.0430923	-0.00870662	-0.0158622	-0.000392778	0.0184518
NA19160	0.0362311	0.00398904	0.00153494	-0.00228342	0.00464901	0.0464509	-0.00205015	-0.0171819	-0.00946713	-0.00137784
NA19171	0.034901	0.00396614	-0.00135824	-0.00236476	0.00640092	0.0201729	-0.000177624	0.00369717	-0.00664415	0.0213041
NA19172	0.0345802	0.000961897	0.0026133	-0.00513319	0.00250542	0.0376606	-0.00422244	-0.0089149	-0.00981765	0.00323997
NA19175	0.0344259	0.00544052	-0.000161243	-0.000679897	0.0102648	0.0301737	-0.00713652	-0.00430896	-0.000327728	0.010817
NA19184	0.0385497	0.00346785	-0.00094253	-0.00245874	0.000143961	0.0461103	-0.0100362	-0.0116968	0.0119034	-0.00652451
NA19185	0.0349625	0.00410861	-0.00557153	0.0001522	0.00340354	0.0447031	0.00738128	-0.0104758	-0.0115385	-0.0142467
NA19189	0.0338229	0.00466391	-0.00080495	0.00432599	0.00709235	0.0289546	-0.00605523	-0.00874073	-0.00283823	0.00181317
NA19190	0.0358982	0.00516033	0.0021723	0.00194136	0.0134449	0.0281822	-0.00670151	0.00946965	-0.0118967	0.00949555
NA19197	0.035953	0.00235266	-0.00152732	-8.83983e-05	0.00200318	0.0373207	-0.0218385	-0.0125014	0.0037127	0.004004
NA19198	0.0345818	0.00172889	0.00144457	-0.00484778	0.0162366	0.0369551	-0.01035	-0.00641939	-0.00909048	-0.000329937
NA19200	0.0332098	0.00369523	0.000224886	-0.00300551	0.00690329	0.0290947	-0.00286029	0.000501172	0.00238298	-0.000605035
NA19201	0.0348021	0.00534975	-0.0024536	0.00753342	0.00424676	0.0178108	-0.00326711	-0.00271445	-0.00619524	-0.00151323
NA19204	0.0342651	0.00157248	0.00128424	-0.00218474	0.0114744	0.0659854	-0.00599973	-0.0216089	-0.00149908	0.00888854
NA19206	0.0339474	0.00278483	0.00182636	-0.00141359	0.00340431	0.0319679	-0.00936334	-0.00637743	-0.00329259	0.00618553
NA19207	0.0348411	0.00223893	0.00207797	0.00276978	0.0211989	0.0364011	-0.00982471	-0.0167286	-0.0091402	0.0156603
NA19209	0.0333603	0.00169995	0.000612252	-0.00406264	0.00321251	0.0228978	-0.00481361	0.00387497	-0.000903388	-0.00911932
NA19210	0.0375519	0.00517587	0.00141679	0.00399702	0.00787129	0.0307264	-0.00302035	0.000391601	0.00283669	0.010503
NA19213	0.0347941	0.00449633	-0.00320636	0.00282263	0.0125883	0.0402928	0.00143482	-0.00132404	0.000374775	0.0117301
NA19214	0.0376608	0.00219242	0.000529223	0.00603985	0.0227853	0.0315568	0.0163159	-0.029625	-0.0044898	-0.00195571
NA19222	0.0383344	0.00465545	0.00379993	-0.00129607	0.00244937	0.013454	0.00482647	-0.0120468	-0.00350444	0.0213165
NA19223	0.0369396	0.00442992	0.00662775	0.00191815	0.0105769	0.0135572	-0.00205542	-0.00822986	0.00273452	0.00777941
NA19225	0.0385739	0.00516996	0.00213082	0.00260386	0.0314535	0.0438898	-0.00510792	-0.0155801	-0.00687784	0.0203862
NA19235	0.0358861	0.00112009	0.0018476	0.00363114	0.0223437	0.013984	0.0139745	0.0071837	0.00301137	-0.000600925
NA19236	0.0325723	0.00298113	0.000186977	-0.00451559	0.00721194	0.0133178	-0.0061132	0.000106038	-0.0110963	-0.00831156
NA19238	0.0355052	0.00411219	0.00120009	0.0037518	0.00221031	0.047738	-0.00248105	0.00670503	-0.00519083	0.0111423
NA19239	0.0375184	0.00525477	-0.00184786	0.00211878	0.016799	0.0346327	-0.00387861	-0.00415757	-0.00300888	0.00940214
NA19247	0.0342117	0.00582181	0.00193215	0.00561897	0.00421589	0.0275952	0.010459	-0.0165137	0.00585636	0.0137164
NA19248	0.0362597	0.00542528	0.00229584	0.00732665	0.00392472	-0.0101751	0.00857794	-0.0261179	0.00180034	-0.0201785
NA19256	0.0335876	0.0018965	-1.16181e-05	-0.00184235	0.0169765	0.0164538	0.00305241	-0.00208106	-0.00473681	0.0170865
NA19257	0.0361287	0.00396367	0.000686597	0.00197945	0.0139991	0.0388268	-0.0106513	-0.0143148	-0.00634856	-0.000186484
NA19307	0.0265048	0.00203555	0.00293802	-0.0128171	-0.166762	-0.143219	-0.418577	-0.0789703	0.00672399	0.317534
NA19308	0.0333453	0.00439574	-0.00181342	0.00296239	-0.0626201	0.00635221	0.0180018	-0.00899987	-0.007278	-0.0389243
NA19309	0.0321421	0.00399294	-0.0013029	-0.00104681	-0.0720814	-0.0193284	-0.00168502	0.0105829	0.00254506	-0.0462496
NA19310	0.0317226	0.002765	0.000534063	0.0047928	-0.0935412	0.0213708	0.053494	0.13889	-0.0374987	0.0475006
NA19312	0.0297069	0.00410131	0.00240361	-0.0144892	-0.141811	-0.117182	-0.364209	-0.0760166	-0.0112155	0.255075
NA19314	0.0334195	0.00297104	-0.000306436	-0.00445436	-0.0777315	-0.0118246	0.00944643	0.042277	-0.0478937	-0.0727619
NA19315	0.0308089	0.000242673	0.00326386	-0.0043286	-0.0643956	-0.00631777	0.010156	0.00837303	-0.0307062	-0.0332628
NA19316	0.0333441	0.00311309	-0.0023331	0.0024597	-0.0891688	-0.00248537	-0.0311808	0.0293664	-0.000891098	-0.00458665
NA19317	0.036634	0.00690498	0.00377725	0.000677587	-0.0644662	0.0142315	-0.0186093	-0.0172513	-0.00291438	-0.0264709
NA19318	0.034163	0.00670834	0.00416225	-0.000775114	-0.0834602	-0.000455717	0.0226666	-0.0293012	0.0130211	-0.00277394
NA19319	0.0308647	0.00176923	0.00287034	-0.00323996	-0.0574123	-0.00501033	0.0158768	-0.00582007	0.0119727	-0.000470719
NA19320	0.0354733	0.00609691	0.00229963	0.0015759	-0.122737	-0.0274238	-0.033561	-0.0208753	-0.044335	-0.0447374
NA19321	0.0324718	0.00427805	0.000984394	0.00178513	-0.0600082	-0.00104258	0.02977	-0.0025066	-0.00373397	-0.0141291
NA19323	0.0344973	0.00360364	0.00160917	0.00202165	-0.0933455	-0.0181106	-0.074854	0.0194226	0.00131454	-0.0447559
NA19324	0.0326838	0.000423265	0.000908206	-0.00125629	-0.0612116	0.00363803	0.00347428	0.00738678	-0.011727	-0.0468852
NA19327	0.0304519	0.00455506	-0.00062179	-0.000964455	-0.0720278	-0.00469618	0.00221406	-0.0086403	0.0297904	-0.0211503
NA19328	0.0356397	0.0038307	0.00221485	0.00396613	-0.0537658	-0.0183769	0.00852919	0.0204592	0.0217954	-0.01564
NA19331	0.0354651	0.00461158	0.00239769	0.00240059	-0.105875	0.097278	0.0838882	0.550026	0.215228	0.191296
NA19332	0.0349179	0.00160515	-0.00182656	0.00405166	-0.0886717	0.00783808	-0.0247919	0.0324876	-0.0239618	-0.108077
NA19334	0.0349399	0.00460177	0.00317162	0.0016816	-0.0959879	0.0913946	0.0810986	0.511998	0.194413	0.174392
NA19338	0.034798	0.00275029	0.00421745	-0.00122851	-0.0783491	-0.0219978	-0.0472181	-0.0251156	-0.0107164	0.0184052
NA19346	0.0331914	0.00356276	4.04701e-05	-0.00257343	-0.152342	-0.0726027	0.0046518	-0.0747204	-0.0795976	-0.281089
NA19347	0.0354105	0.00351419	0.00364202	-0.000247353	-0.114119	-0.0244226	-0.0471658	-0.0113387	-0.0292988	-0.0206258
NA19350	0.0332598	0.00441289	-0.00160134	0.00464113	-0.121093	-0.0557788	0.181955	-0.129143	0.0841821	0.128688
NA19351	0.0352253	0.00512861	-0.00174809	0.00655684	-0.0710088	-0.00678075	-0.00795402	0.00789231	-0.0108531	-0.050412
NA19355	0.0279414	-0.00179172	0.00132411	-0.00590492	-0.124672	-0.0355846	-0.174371	-0.00814659	-0.0140983	0.150954
NA19360	0.0289442	0.00257723	0.000631381	-0.0107599	-0.151578	-0.110348	-0.341817	-0.0361373	0.0166523	0.211708
NA19372	0.036568	0.0052403	-0.00114442	0.00150655	-0.0817702	-0.0258338	-0.00464687	-0.0279802	0.0140122	-0.0748901
NA19374	0.0292968	0.00234408	0.00200263	0.00286564	-0.141899	-0.0656702	0.336927	0.140858	-0.729608	0.35146
NA19375	0.0306094	0.00133046	0.00318642	0.00185534	-0.0901703	-0.00333258	0.00887205	-0.0159726	-0.0486459	-0.0224597
NA19376	0.0315563	0.00258975	0.00191876	0.00264621	-0.120751	-0.0841909	0.311106	-0.268306	0.20812	0.234525
NA19377	0.0334566	-0.00110542	0.00264789	-0.0015089	-0.0732618	0.00313569	-0.0216021	0.00181946	-0.021585	-0.0661125
NA19378	0.0368242	0.00361342	0.00150828	0.00504904	-0.12214	-0.0363203	0.0602609	0.0306241	-0.0617082	-0.203271
NA19379	0.034946	0.00443502	0.00528137	-0.00231405	-0.0488051	0.00263863	-0.0060538	0.00376979	-0.0238458	-0.0178256
NA19380	0.0348018	0.00329249	0.00602244	-0.00244912	-0.117321	-0.0239515	0.0279148	0.00324983	-0.0616832	-0.0622646
NA19383	0.0348077	0.00513406	-0.000809512	0.00162424	-0.108516	-0.0705773	0.123021	-0.0991438	0.235804	0.0311865
NA19384	0.0340981	0.00159729	-0.00389686	0.00466245	-0.0430386	0.0250825	-0.00464235	0.0164073	0.0214362	-0.0288851
NA19385	0.0313549	0.000111699	0.00381189	-0.0078313	-0.101808	-0.0122121	-0.0133033	0.0269234	0.0465989	-0.118721
NA19390	0.0339726	0.00246792	0.00302976	0.00819878	-0.060197	0.00564591	0.00323281	-0.00345695	0.0172925	-0.000521569
NA19391	0.0343777	0.00471834	-0.000958018	0.000236489	-0.0568652	0.0137231	0.0217227	-0.002974	-0.0113246	-0.0201129
NA19393	0.0350008	0.00618403	0.000981122	-0.000624811	-0.0796927	-0.0212788	-0.0196888	-0.00327829	-0.0145367	-0.0501326
NA19394	0.0331452	0.00444243	0.00150241	0.00141675	-0.0744422	-0.0159364	-0.0106232	0.00906629	0.000608813	-0.0953891
NA19395	0.0337046	0.00234018	0.00290291	-0.00351098	-0.0837428	-0.00620097	-0.00569484	0.010366	-0.0429754	-0.0907798
NA19397	0.028828	0.00140403	0.00137629	0.000957032	-0.115987	-0.0696002	0.296653	-0.245301	0.170521	0.245191
NA19399	0.0336903	0.00273341	0.00138981	0.00659663	-0.0673986	0.00190015	0.0669322	-0.0508728	-0.0052262	0.00918089
NA19401	0.0341884	0.00309108	-0.000380056	0.00380586	-0.0535931	-0.00324535	-0.00175187	-0.0277252	0.00154179	-0.0184917
NA19403	0.0335449	0.00178063	0.00477343	0.00638746	-0.0585565	-0.0106504	-0.00391636	0.00557078	0.0167259	-0.0389196
NA19404	0.0307503	0.00166542	-0.00133885	-0.00105451	-0.0889804	-0.0208719	-0.0543312	-0.00455909	0.0106238	-0.00137499
NA19428	0.0294918	0.00148104	0.00207997	0.00446172	-0.133774	-0.0627975	-0.042371	-0.00904964	0.0163701	-0.0581659
NA19429	0.0347406	0.00495622	-0.00130621	0.0025838	-0.0530109	0.00862083	-0.00104489	-0.0155462	-0.0263644	-0.0342674
NA19430	0.0337341	0.00213286	0.00378193	-0.00110088	-0.0981931	-0.0200367	0.0310658	-0.0134678	0.110776	-0.0154192
NA19431	0.0340339	0.0067783	0.00236223	8.05766e-06	-0.0584027	0.0116997	-0.00193261	-0.0203448	-0.0151588	-0.0240181
NA19434	0.0320174	0.00350667	0.00189417	-0.00841574	-0.0600844	-0.00113641	-0.0213127	0.00564878	-0.00241139	-0.0277272
NA19435	0.0307113	0.00214711	0.00195437	0.00362263	-0.08933	-0.0237973	0.0185052	0.00669437	-0.029891	0.00662722
NA19436	0.027788	0.00415799	0.00232067	-0.00183119	-0.0552815	-0.00868896	-0.0146365	-0.00576407	0.0104248	0.00866131
NA19437	0.0313689	-0.000393994	0.000780634	0.00217468	-0.0687571	-0.00675152	-0.00216716	0.0201276	0.00152332	-0.0805347
NA19438	0.0311722	0.00130832	0.00181021	-0.00596952	-0.0601323	0.00160197	-0.0103097	-0.0117487	-0.0301825	-0.026526
NA19439	0.0340933	0.000439061	0.00468256	-0.00506192	-0.0731911	-0.016329	-0.0252614	0.0448323	0.00598624	-0.0492489
NA19440	0.0303159	0.00320714	0.00233577	-0.00435206	-0.0549908	-0.0203591	-0.0116931	-0.000203545	-0.0162717	-0.0143517
NA19443	0.0352178	0.00517192	0.00144706	0.00181283	-0.0737284	-0.00613545	0.00792847	-0.00272615	-0.0382436	-0.00473623
NA19445	0.0330174	0.00311898	0.00137224	0.000338006	-0.072692	-0.005595	0.0112754	-0.015196	0.040269	-0.00812297
NA19446	0.0365846	0.00254536	0.00131632	-0.00437084	-0.0584431	0.00267413	0.00190506	0.00149295	-0.0253341	-0.0296963
NA19448	0.0312093	0.00245827	0.000834288	0.00125114	-0.0551088	-0.0392924	0.00412947	0.003539	-0.0110329	-0.0266268
NA19449	0.0366475	0.00279279	0.00519689	0.000766293	-0.0731156	0.0166103	0.00632226	0.0318746	-0.0287802	-0.0460836
NA19451	0.0329485	0.00316545	-0.00244085	-0.00142649	-0.0696484	0.00207838	0.00181559	0.00868198	-0.0211382	-0.0342946
NA19452	0.0306721	0.00325262	-0.00220628	4.51093e-05	-0.0670773	0.015094	-0.00471353	-0.00184044	-0.0248276	-0.0261811
NA19454	0.0321078	0.0023544	-0.000656394	-0.00155868	-0.108911	-0.042631	0.0738324	0.0167416	0.025998	-0.101327
NA19455	0.0315685	0.000156884	0.00230382	-0.00134414	-0.0810591	-0.0110178	0.00313732	0.00265859	0.00710335	-0.0505072
NA19456	0.0307482	0.00472455	0.000536485	0.000891368	-0.0761903	-0.00906926	0.0337943	-0.016728	0.0141582	-0.0426596
NA19457	0.0319179	0.00273994	-0.00185759	0.000948546	-0.0575208	0.0166799	0.0226563	-0.00970738	0.00658198	-0.0657881
NA19461	0.0292514	0.00150374	-0.000988775	-0.000692198	-0.0470309	-0.00700215	-0.000337372	-0.00266965	-0.0132986	-0.00122842
NA19462	0.0334878	0.00505922	0.00359211	0.000441321	-0.0729019	-0.012419	0.00693148	-0.0108721	0.0252722	-0.0686141
NA19463	0.0340225	0.00297471	-0.00514661	0.00283859	-0.0699827	0.000455259	-0.00509381	-0.00672451	-0.00101031	-0.050366
NA19466	0.030259	0.00311678	0.00101964	-0.00667577	-0.0603521	-0.0017191	0.00330571	0.0199857	-0.00403136	-0.0167595
NA19467	0.0332017	0.00345335	0.00144702	0.000517401	-0.0671934	-0.0228242	-0.0337855	-0.00492733	0.0186742	-0.031003
NA19468	0.0323965	0.00241362	0.00401647	-0.00174249	-0.0958073	-0.0395399	-0.0297001	-0.014346	-0.00646308	-0.0103086
NA19471	0.030232	0.00143386	0.00365959	0.00291993	-0.0816232	-0.0312571	-0.0335491	0.0217476	-0.00104869	0.0456052
NA19472	0.03416	0.00204907	-0.00212118	-0.000128003	-0.0705274	0.00132634	-0.0244349	0.0368952	0.0198626	-0.0539347
NA19473	0.0335541	0.00241519	-0.00117742	-0.00235467	-0.0540227	0.00533093	0.0283381	-0.00167135	-0.00123573	-0.00824908
NA19474	0.0220227	0.000464184	-0.000281779	-0.00556884	-0.0438572	0.00317177	0.000135341	-0.00871814	0.00184673	-0.0267932
NA19475	0.0319439	0.00492547	0.000285253	-0.00170271	-0.0669601	-0.00155496	-0.0170447	-0.0340663	-0.00780418	-0.0169695
NA19625	0.00952646	-0.0105771	-0.013668	-0.00365484	0.00143477	-0.00513993	0.00308262	-0.0101457	0.00984303	0.00259122
NA19648	-0.0113316	-0.0230892	-0.0104017	-0.0151018	0.00221934	-0.000439149	0.000857722	0.000685864	-0.000607604	0.0016812
NA19649	-0.0110208	-0.0246724	-0.0179892	-0.0101169	-0.00127955	-0.00288461	-0.00201237	-0.00108855	0.00146105	0.00433173
NA19651	-0.0130895	-0.0155922	-0.0266047	0.0425349	0.00165643	0.00249733	8.94879e-05	-0.000475063	-0.00158629	-0.00339213
NA19652	-0.0104338	-0.0160989	-0.0215282	0.0121816	-0.000347163	0.000641773	-0.00130622	-0.00116545	3.79601e-05	-0.000189966
NA19654	-0.011762	-0.00844986	-0.0223658	0.0341145	-0.000389955	0.00312469	-0.00296764	-0.00158301	-0.00190315	-0.00021308
NA19655	-0.0108538	-0.00963071	-0.0261034	0.0456332	-0.000866485	0.00453518	0.00120283	0.0036796	-0.00172608	0.000974104
NA19657	-0.0120724	-0.00373342	-0.030956	0.0442471	-0.000468909	0.000318702	-0.000428179	0.00155177	0.000658702	-0.0017637
NA19658	-0.00653345	-0.0029753	-0.0286626	0.046741	0.00199595	-0.00203899	0.000221389	-0.000996606	0.000608606	0.00246505
NA19661	-0.0125414	-0.00560899	-0.0323835	0.0441021	0.000202371	0.000272317	-0.000373255	8.65581e-05	0.000751664	-0.000546636
NA19663	-0.0121394	-0.00333818	-0.0323701	0.050185	-0.000717619	-0.000608235	0.000881477	0.0004858	-0.000534127	0.00042811
NA19664	-0.0119254	-0.00792982	-0.0237853	0.00821263	-0.000556805	0.00106855	-0.000976446	-0.000766468	0.000442756	-0.00133552
NA19669	-0.0120652	-0.00429398	-0.0231549	0.0176737	-0.000838779	-0.00153242	-0.00276929	-0.000918071	0.000969656	0.000543559
NA19670	-0.00466222	-0.00431094	-0.0257454	0.0418222	-0.000609076	-0.00247169	-0.00726139	0.000692041	-0.00353351	0.00400541
NA19676	-0.0127719	-0.0134235	-0.0222552	0.00277922	-0.000233899	-0.00061373	-0.000160503	-0.0023756	6.77358e-05	-0.00026407
NA19678	-0.00911817	-0.0131156	-0.0230517	0.000130862	-0.000552403	-0.00329568	-0.00132384	-0.00320087	-0.00093544	0.000508798
NA19679	-0.0100006	-0.0170756	-0.00998331	-0.000738971	-0.00081826	0.00149676	0.00116946	-0.000835802	-0.000917035	0.000695255
NA19681	-0.0128828	0.00254033	-0.029	0.0483224	-0.00116095	0.00134243	-0.00366548	0.00102373	0.0010748	0.00197785
NA19682	-0.0100356	-0.00537394	-0.0241192	0.039581	-0.00138737	0.00289142	-0.00229983	-0.00188862	-0.000886446	0.000672506
NA19684	-0.0105974	-0.0163104	-0.0248929	0.0334613	0.000773301	0.000279892	-0.00104958	-0.00024621	-0.00175333	-0.000495023
NA19700	0.0194609	-0.00577655	-0.00522386	-0.00472264	0.011179	-0.000585447	-0.00866173	-0.00424229	0.00410983	0.00330436
NA19701	0.0301772	0.00519143	-0.00266252	0.00387884	0.0210584	0.0314248	-0.00739344	-0.00604335	-0.00937733	0.00794163
NA19703	0.0327233	0.00328234	0.00341862	-0.00208064	-0.028264	0.0625054	-0.0168395	-0.0204494	0.0086633	-0.0333999
NA19704	0.0349827	0.00328457	-0.00362122	-0.00137934	0.0111138	-0.00997506	-0.00568664	-0.00540373	0.000460637	-0.00174412
NA19707	0.00960819	-0.010284	-0.00951465	-0.0116791	0.00276833	0.0131906	-0.00414557	-0.00177814	0.000425741	0.0105002
NA19711	0.0294969	-0.00118565	-0.0023061	-0.00149775	0.0132508	0.0149676	-0.00255583	-0.0135139	-0.0057924	0.0116614
NA19712	0.0219642	-0.00414544	-0.00391996	-0.00122469	0.00384411	0.0178039	-0.0038331	0.00594415	0.00475852	0.00760077
NA19713	0.0251096	-0.00165132	-0.00713155	-0.0104023	-0.0142778	0.0342122	0.00894263	0.0040972	-0.00117828	0.0110353
NA19716	-0.0122259	-0.0122796	-0.0249914	0.0277915	-0.000239439	-0.00071182	0.000357026	-0.00131973	0.000320324	-0.000880533
NA19717	-0.0149532	0.00245747	-0.0382712	0.0818657	0.000613503	0.000773325	-0.00211177	-0.00010281	0.00056357	0.00162647
NA19719	-0.00890268	-0.0145638	-0.0240902	0.0181573	-0.0025194	0.000794603	0.000283342	0.000902913	0.00142387	0.00255558
NA19720	-0.00982446	-0.00530856	-0.028357	0.0350111	0.00113039	-0.00203966	-0.00417653	-0.00242494	-0.00143287	0.00184392
NA19722	-0.00106243	-0.0103691	-0.0161024	0.00709464	0.00750136	-0.0103148	0.00614942	0.00679187	0.00299864	0.00127149
